id,Datetime,Data,Data_add,BarTrend,Barometer,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,SolarRad,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,RainStorm,HeatIndex,WindChill,THSWIndex,Station
66745,2023-10-03T21:05:02,2023-10-03,2023-10-03,60.0,29.66,31.7,0,0,52,36.0,0.0,0.0,0.0,0.0,1014.2,6.2,12.4,1178.3,0.0,0.0,0.0,0.0,1
66746,2023-10-03T21:35:02,2023-10-03,2023-10-03,60.0,29.665,31.1,0,0,52,37.0,0.0,0.0,0.0,0.0,1014.2,6.2,12.4,1178.3,0.0,0.0,0.0,0.0,1
66747,2023-10-03T22:05:02,2023-10-03,2023-10-03,60.0,29.678,31.8,0,0,79,36.0,0.0,0.0,0.0,0.0,1014.2,6.2,12.4,1178.3,0.0,0.0,0.0,0.0,1
66748,2023-10-03T22:35:02,2023-10-03,2023-10-03,20.0,29.676,32.2,0,0,79,35.0,0.0,0.0,0.0,0.0,1014.2,6.2,12.4,1178.3,0.0,0.0,0.0,0.0,1
66749,2023-10-03T23:05:03,2023-10-03,2023-10-03,20.0,29.687,31.3,0,0,79,37.0,0.0,0.0,0.0,0.0,1014.2,6.3,12.4,1178.3,0.0,0.0,0.0,0.0,1
66750,2023-10-03T23:35:03,2023-10-03,2023-10-03,20.0,29.679,30.1,0,0,79,40.0,0.0,0.0,0.0,0.0,1014.2,6.3,12.4,1178.3,0.0,0.0,0.0,0.0,1
66751,2023-10-03T23:59:02,2023-10-03,2023-10-03,20.0,29.67,29.6,0,0,79,40.0,0.0,0.0,0.0,0.0,1014.2,6.3,12.4,1178.3,0.0,0.0,0.0,0.0,1
66752,2023-10-04T00:05:02,2023-10-04,2023-10-04,0.0,29.667,29.6,0,0,79,40.0,0.0,0.0,0.0,0.0,1014.2,0.0,18.8,1184.7,0.0,0.0,0.0,0.0,1
66753,2023-10-04T00:35:02,2023-10-04,2023-10-04,0.0,29.656,30.9,0,0,70,37.0,0.0,0.0,0.0,0.0,1014.2,0.0,18.8,1184.7,0.0,0.0,0.0,0.0,1
66754,2023-10-04T01:05:02,2023-10-04,2023-10-04,236.0,29.653,30.4,0,0,72,39.0,0.0,0.0,0.0,0.0,1014.2,0.1,18.8,1184.7,0.0,0.0,0.0,0.0,1
66755,2023-10-04T01:35:02,2023-10-04,2023-10-04,236.0,29.649,29.4,0,0,72,41.0,0.0,0.0,0.0,0.0,1014.2,0.1,18.8,1184.7,0.0,0.0,0.0,0.0,1
66756,2023-10-04T02:05:02,2023-10-04,2023-10-04,236.0,29.647,27.9,0,0,81,45.0,0.0,0.0,0.0,0.0,1014.2,0.2,18.8,1184.7,0.0,0.0,0.0,0.0,1
66757,2023-10-04T02:35:02,2023-10-04,2023-10-04,236.0,29.649,28.4,0,0,83,44.0,0.0,0.0,0.0,0.0,1014.2,0.2,18.8,1184.7,0.0,0.0,0.0,0.0,1
66758,2023-10-04T03:05:02,2023-10-04,2023-10-04,0.0,29.656,26.8,0,0,83,47.0,0.0,0.0,0.0,0.0,1014.2,0.2,18.8,1184.7,0.0,0.0,0.0,0.0,1
66759,2023-10-04T03:35:02,2023-10-04,2023-10-04,0.0,29.668,26.7,0,0,83,49.0,0.0,0.0,0.0,0.0,1014.2,0.2,18.8,1184.7,0.0,0.0,0.0,0.0,1
66760,2023-10-04T04:05:03,2023-10-04,2023-10-04,20.0,29.683,25.4,0,0,146,51.0,0.0,0.0,0.0,0.0,1014.2,0.3,18.8,1184.7,0.0,0.0,0.0,0.0,1
66761,2023-10-04T04:35:03,2023-10-04,2023-10-04,20.0,29.695,24.8,0,0,143,54.0,0.0,0.0,0.0,0.0,1014.2,0.3,18.8,1184.7,0.0,0.0,0.0,0.0,1
66762,2023-10-04T05:05:02,2023-10-04,2023-10-04,60.0,29.709,24.5,0,0,142,55.0,0.0,0.0,0.0,0.0,1014.2,0.3,18.8,1184.7,0.0,0.0,0.0,0.0,1
66763,2023-10-04T05:35:03,2023-10-04,2023-10-04,60.0,29.722,26.0,0,0,44,54.0,0.0,9.0,0.0,0.0,1014.2,0.3,18.8,1184.7,0.0,0.0,0.0,0.0,1
66764,2023-10-04T06:05:02,2023-10-04,2023-10-04,60.0,29.743,26.0,0,0,49,56.0,0.0,63.0,0.0,0.0,1014.2,0.3,18.8,1184.7,0.0,0.0,0.0,0.0,1
66765,2023-10-04T06:35:02,2023-10-04,2023-10-04,60.0,29.762,27.8,0,0,48,54.0,0.0,171.0,0.0,0.0,1014.2,0.3,18.8,1184.7,0.0,0.0,0.0,0.0,1
66766,2023-10-04T07:05:03,2023-10-04,2023-10-04,60.0,29.78,28.6,0,0,2,54.0,0.0,306.0,0.0,0.0,1014.2,0.5,18.8,1184.7,0.0,0.0,0.0,0.0,1
66767,2023-10-04T07:35:02,2023-10-04,2023-10-04,60.0,29.783,29.0,0,0,55,55.0,0.0,448.0,0.0,0.0,1014.2,0.5,18.8,1184.7,0.0,0.0,0.0,0.0,1
66768,2023-10-04T08:05:02,2023-10-04,2023-10-04,60.0,29.786,29.8,0,0,15,57.0,0.0,589.0,0.0,0.0,1014.2,0.7,18.8,1184.7,0.0,0.0,0.0,0.0,1
66769,2023-10-04T08:35:02,2023-10-04,2023-10-04,60.0,29.787,30.7,0,0,35,55.0,0.0,708.0,0.0,0.0,1014.2,0.7,18.8,1184.7,0.0,0.0,0.0,0.0,1
66770,2023-10-04T09:05:02,2023-10-04,2023-10-04,20.0,29.788,31.9,0,0,127,54.0,0.0,810.0,0.0,0.0,1014.2,1.2,18.8,1184.7,0.0,0.0,0.0,0.0,1
66771,2023-10-04T09:35:02,2023-10-04,2023-10-04,20.0,29.779,33.1,0,0,44,51.0,0.0,896.0,0.0,0.0,1014.2,1.2,18.8,1184.7,0.0,0.0,0.0,0.0,1
66772,2023-10-04T10:05:02,2023-10-04,2023-10-04,0.0,29.772,32.9,0,0,74,50.0,0.0,976.0,0.0,0.0,1014.2,1.8,18.8,1184.7,0.0,0.0,0.0,0.0,1
66773,2023-10-04T10:35:03,2023-10-04,2023-10-04,0.0,29.763,33.4,0,0,185,48.0,0.0,1055.0,0.0,0.0,1014.2,1.8,18.8,1184.7,0.0,0.0,0.0,0.0,1
66774,2023-10-04T11:05:03,2023-10-04,2023-10-04,236.0,29.744,34.3,0,0,238,48.0,0.0,1099.0,0.0,0.0,1014.2,2.4,18.8,1184.7,0.0,0.0,0.0,0.0,1
66775,2023-10-04T11:35:02,2023-10-04,2023-10-04,196.0,29.72,35.6,0,0,78,44.0,0.0,1069.0,0.0,0.0,1014.2,2.4,18.8,1184.7,0.0,0.0,0.0,0.0,1
66776,2023-10-04T12:05:02,2023-10-04,2023-10-04,196.0,29.698,35.7,0,0,40,43.0,0.0,1065.0,0.0,0.0,1014.2,3.2,18.8,1184.7,0.0,0.0,0.0,0.0,1
66777,2023-10-04T12:35:02,2023-10-04,2023-10-04,196.0,29.667,36.6,0,0,337,40.0,0.0,1032.0,0.0,0.0,1014.2,3.2,18.8,1184.7,0.0,0.0,0.0,0.0,1
66778,2023-10-04T13:05:02,2023-10-04,2023-10-04,196.0,29.637,37.8,0,0,49,37.0,0.0,979.0,0.0,0.0,1014.2,3.9,18.8,1184.7,0.0,0.0,0.0,0.0,1
66779,2023-10-04T13:35:02,2023-10-04,2023-10-04,196.0,29.621,38.3,0,0,324,35.0,0.0,898.0,0.0,0.0,1014.2,3.9,18.8,1184.7,0.0,0.0,0.0,0.0,1
66780,2023-10-04T14:05:02,2023-10-04,2023-10-04,196.0,29.605,39.3,0,0,41,31.0,0.0,204.0,0.0,0.0,1014.2,4.6,18.8,1184.7,0.0,0.0,0.0,0.0,1
66781,2023-10-04T14:35:02,2023-10-04,2023-10-04,196.0,29.606,39.3,0,0,122,29.0,0.0,740.0,0.0,0.0,1014.2,4.6,18.8,1184.7,0.0,0.0,0.0,0.0,1
66782,2023-10-04T15:05:02,2023-10-04,2023-10-04,196.0,29.597,40.2,0,0,91,29.0,0.0,613.0,0.0,0.0,1014.2,5.1,18.8,1184.7,0.0,0.0,0.0,0.0,1
66783,2023-10-04T15:35:02,2023-10-04,2023-10-04,196.0,29.592,39.8,0,0,223,29.0,0.0,510.0,0.0,0.0,1014.2,5.1,18.8,1184.7,0.0,0.0,0.0,0.0,1
66784,2023-10-04T16:05:02,2023-10-04,2023-10-04,236.0,29.592,40.1,0,0,52,29.0,0.0,353.0,0.0,0.0,1014.2,5.5,18.8,1184.7,0.0,0.0,0.0,0.0,1
66785,2023-10-04T16:35:02,2023-10-04,2023-10-04,236.0,29.593,39.7,0,0,52,30.0,0.0,88.0,0.0,0.0,1014.2,5.5,18.8,1184.7,0.0,0.0,0.0,0.0,1
66786,2023-10-04T17:05:03,2023-10-04,2023-10-04,0.0,29.6,39.5,0,0,120,30.0,0.0,56.0,0.0,0.0,1014.2,5.6,18.8,1184.7,0.0,0.0,0.0,0.0,1
66787,2023-10-04T17:35:02,2023-10-04,2023-10-04,0.0,29.607,37.8,0,0,72,32.0,0.0,9.0,0.0,0.0,1014.2,5.6,18.8,1184.7,0.0,0.0,0.0,0.0,1
66788,2023-10-04T18:05:02,2023-10-04,2023-10-04,0.0,29.611,36.7,0,0,46,34.0,0.0,0.0,0.0,0.0,1014.2,5.7,18.8,1184.7,0.0,0.0,0.0,0.0,1
66789,2023-10-04T18:35:02,2023-10-04,2023-10-04,20.0,29.615,35.3,0,0,46,37.0,0.0,0.0,0.0,0.0,1014.2,5.7,18.8,1184.7,0.0,0.0,0.0,0.0,1
66790,2023-10-04T19:05:02,2023-10-04,2023-10-04,20.0,29.628,33.8,0,0,46,39.0,0.0,0.0,0.0,0.0,1014.2,5.7,18.8,1184.7,0.0,0.0,0.0,0.0,1
66791,2023-10-04T19:35:02,2023-10-04,2023-10-04,20.0,29.64,32.8,0,0,46,41.0,0.0,0.0,0.0,0.0,1014.2,5.7,18.8,1184.7,0.0,0.0,0.0,0.0,1
66792,2023-10-04T20:05:02,2023-10-04,2023-10-04,20.0,29.652,32.6,0,0,46,41.0,0.0,0.0,0.0,0.0,1014.2,5.8,18.8,1184.7,0.0,0.0,0.0,0.0,1
66793,2023-10-04T20:35:02,2023-10-04,2023-10-04,20.0,29.662,32.6,0,0,46,41.0,0.0,0.0,0.0,0.0,1014.2,5.8,18.8,1184.7,0.0,0.0,0.0,0.0,1
66794,2023-10-04T21:05:02,2023-10-04,2023-10-04,60.0,29.68,32.1,0,0,46,43.0,0.0,0.0,0.0,0.0,1014.2,5.9,18.8,1184.7,0.0,0.0,0.0,0.0,1
66795,2023-10-04T21:35:02,2023-10-04,2023-10-04,60.0,29.688,31.6,0,0,47,43.0,0.0,0.0,0.0,0.0,1014.2,5.9,18.8,1184.7,0.0,0.0,0.0,0.0,1
66796,2023-10-04T22:05:02,2023-10-04,2023-10-04,60.0,29.696,30.8,0,0,47,45.0,0.0,0.0,0.0,0.0,1014.2,6.0,18.8,1184.7,0.0,0.0,0.0,0.0,1
66797,2023-10-04T22:35:02,2023-10-04,2023-10-04,20.0,29.696,30.2,0,0,47,46.0,0.0,0.0,0.0,0.0,1014.2,6.0,18.8,1184.7,0.0,0.0,0.0,0.0,1
66798,2023-10-04T23:05:02,2023-10-04,2023-10-04,20.0,29.694,29.8,0,0,47,44.0,0.0,0.0,0.0,0.0,1014.2,6.0,18.8,1184.7,0.0,0.0,0.0,0.0,1
66799,2023-10-04T23:35:02,2023-10-04,2023-10-04,20.0,29.689,29.5,0,0,47,44.0,0.0,0.0,0.0,0.0,1014.2,6.0,18.8,1184.7,0.0,0.0,0.0,0.0,1
66800,2023-10-04T23:59:02,2023-10-04,2023-10-04,20.0,29.685,29.6,0,0,47,43.0,0.0,0.0,0.0,0.0,1014.2,6.0,18.8,1184.7,0.0,0.0,0.0,0.0,1
66801,2023-10-05T00:05:03,2023-10-05,2023-10-05,0.0,29.687,29.7,0,0,94,42.0,0.0,0.0,0.0,0.0,1014.2,0.0,24.9,1190.8,0.0,0.0,0.0,0.0,1
66802,2023-10-05T00:35:02,2023-10-05,2023-10-05,0.0,29.687,31.2,0,0,136,39.0,0.0,0.0,0.0,0.0,1014.2,0.0,24.9,1190.8,0.0,0.0,0.0,0.0,1
66803,2023-10-05T01:05:02,2023-10-05,2023-10-05,0.0,29.69,29.2,0,0,132,43.0,0.0,0.0,0.0,0.0,1014.2,0.1,24.9,1190.8,0.0,0.0,0.0,0.0,1
66804,2023-10-05T01:35:02,2023-10-05,2023-10-05,0.0,29.688,27.3,0,0,132,47.0,0.0,0.0,0.0,0.0,1014.2,0.1,24.9,1190.8,0.0,0.0,0.0,0.0,1
66805,2023-10-05T02:05:03,2023-10-05,2023-10-05,0.0,29.69,27.3,0,0,130,47.0,0.0,0.0,0.0,0.0,1014.2,0.1,24.9,1190.8,0.0,0.0,0.0,0.0,1
66806,2023-10-05T02:35:03,2023-10-05,2023-10-05,0.0,29.699,26.7,0,0,130,49.0,0.0,0.0,0.0,0.0,1014.2,0.1,24.9,1190.8,0.0,0.0,0.0,0.0,1
66807,2023-10-05T03:05:02,2023-10-05,2023-10-05,0.0,29.706,25.2,0,0,130,54.0,0.0,0.0,0.0,0.0,1014.2,0.2,24.9,1190.8,0.0,0.0,0.0,0.0,1
66808,2023-10-05T03:35:02,2023-10-05,2023-10-05,20.0,29.72,24.2,0,0,51,57.0,0.0,0.0,0.0,0.0,1014.2,0.2,24.9,1190.8,0.0,0.0,0.0,0.0,1
66809,2023-10-05T04:05:02,2023-10-05,2023-10-05,20.0,29.727,24.8,0,0,51,55.0,0.0,0.0,0.0,0.0,1014.2,0.2,24.9,1190.8,0.0,0.0,0.0,0.0,1
66810,2023-10-05T04:35:02,2023-10-05,2023-10-05,20.0,29.74,25.9,0,0,53,51.0,0.0,0.0,0.0,0.0,1014.2,0.2,24.9,1190.8,0.0,0.0,0.0,0.0,1
66811,2023-10-05T05:05:02,2023-10-05,2023-10-05,20.0,29.748,25.9,0,0,58,49.0,0.0,0.0,0.0,0.0,1014.2,0.3,24.9,1190.8,0.0,0.0,0.0,0.0,1
66812,2023-10-05T05:35:02,2023-10-05,2023-10-05,20.0,29.757,25.7,0,0,56,50.0,0.0,11.0,0.0,0.0,1014.2,0.3,24.9,1190.8,0.0,0.0,0.0,0.0,1
66813,2023-10-05T06:05:02,2023-10-05,2023-10-05,60.0,29.77,25.2,0,0,25,53.0,0.0,53.0,0.0,0.0,1014.2,0.3,24.9,1190.8,0.0,0.0,0.0,0.0,1
66814,2023-10-05T06:35:02,2023-10-05,2023-10-05,60.0,29.779,26.0,0,0,26,53.0,0.0,116.0,0.0,0.0,1014.2,0.3,24.9,1190.8,0.0,0.0,0.0,0.0,1
66815,2023-10-05T07:05:02,2023-10-05,2023-10-05,60.0,29.791,28.3,0,0,60,47.0,0.0,345.0,0.0,0.0,1014.2,0.4,24.9,1190.8,0.0,0.0,0.0,0.0,1
66816,2023-10-05T07:35:02,2023-10-05,2023-10-05,60.0,29.806,30.1,0,0,4,45.0,0.0,483.0,0.0,0.0,1014.2,0.4,24.9,1190.8,0.0,0.0,0.0,0.0,1
66817,2023-10-05T08:05:02,2023-10-05,2023-10-05,20.0,29.804,31.4,0,0,60,44.0,0.0,621.0,0.0,0.0,1014.2,0.7,24.9,1190.8,0.0,0.0,0.0,0.0,1
66818,2023-10-05T08:35:02,2023-10-05,2023-10-05,20.0,29.81,31.9,0,0,358,44.0,0.0,729.0,0.0,0.0,1014.2,0.7,24.9,1190.8,0.0,0.0,0.0,0.0,1
66819,2023-10-05T09:05:02,2023-10-05,2023-10-05,20.0,29.803,33.0,0,0,12,44.0,0.0,814.0,0.0,0.0,1014.2,1.2,24.9,1190.8,0.0,0.0,0.0,0.0,1
66820,2023-10-05T09:35:03,2023-10-05,2023-10-05,0.0,29.792,33.9,0,0,360,44.0,0.0,904.0,0.0,0.0,1014.2,1.2,24.9,1190.8,0.0,0.0,0.0,0.0,1
66821,2023-10-05T10:05:03,2023-10-05,2023-10-05,0.0,29.784,33.8,0,0,59,45.0,0.0,969.0,0.0,0.0,1014.2,1.8,24.9,1190.8,0.0,0.0,0.0,0.0,1
66822,2023-10-05T10:35:03,2023-10-05,2023-10-05,236.0,29.764,35.2,0,0,18,42.0,0.0,1028.0,0.0,0.0,1014.2,1.8,24.9,1190.8,0.0,0.0,0.0,0.0,1
66823,2023-10-05T11:05:02,2023-10-05,2023-10-05,236.0,29.744,35.5,0,0,124,42.0,0.0,1056.0,0.0,0.0,1014.2,2.5,24.9,1190.8,0.0,0.0,0.0,0.0,1
66824,2023-10-05T11:35:02,2023-10-05,2023-10-05,196.0,29.723,36.7,0,0,185,39.0,0.0,1046.0,0.0,0.0,1014.2,2.5,24.9,1190.8,0.0,0.0,0.0,0.0,1
66825,2023-10-05T12:05:02,2023-10-05,2023-10-05,196.0,29.7,38.1,0,0,293,36.0,0.0,1139.0,0.0,0.0,1014.2,3.3,24.9,1190.8,0.0,0.0,0.0,0.0,1
66826,2023-10-05T12:35:02,2023-10-05,2023-10-05,196.0,29.68,38.2,0,0,66,36.0,0.0,911.0,0.0,0.0,1014.2,3.3,24.9,1190.8,0.0,0.0,0.0,0.0,1
66827,2023-10-05T13:05:02,2023-10-05,2023-10-05,196.0,29.661,38.8,0,0,195,35.0,0.0,1016.0,0.0,0.0,1014.2,3.9,24.9,1190.8,0.0,0.0,0.0,0.0,1
66828,2023-10-05T13:35:02,2023-10-05,2023-10-05,196.0,29.645,39.3,0,0,193,33.0,0.0,995.0,0.0,0.0,1014.2,3.9,24.9,1190.8,0.0,0.0,0.0,0.0,1
66829,2023-10-05T14:05:02,2023-10-05,2023-10-05,196.0,29.629,39.3,0,0,206,32.0,0.0,744.0,0.0,0.0,1014.2,4.5,24.9,1190.8,0.0,0.0,0.0,0.0,1
66830,2023-10-05T14:35:02,2023-10-05,2023-10-05,196.0,29.621,39.0,0,0,95,32.0,0.0,693.0,0.0,0.0,1014.2,4.5,24.9,1190.8,0.0,0.0,0.0,0.0,1
66831,2023-10-05T15:05:02,2023-10-05,2023-10-05,196.0,29.61,39.7,0,0,42,31.0,0.0,608.0,0.0,0.0,1014.2,5.0,24.9,1190.8,0.0,0.0,0.0,0.0,1
66832,2023-10-05T15:35:02,2023-10-05,2023-10-05,196.0,29.611,39.8,0,0,53,31.0,0.0,462.0,0.0,0.0,1014.2,5.0,24.9,1190.8,0.0,0.0,0.0,0.0,1
66833,2023-10-05T16:05:02,2023-10-05,2023-10-05,236.0,29.609,39.4,0,0,131,30.0,0.0,341.0,0.0,0.0,1014.2,5.3,24.9,1190.8,0.0,0.0,0.0,0.0,1
66834,2023-10-05T17:35:02,2023-10-05,2023-10-05,0.0,29.613,37.9,0,0,41,33.0,0.0,11.0,0.0,0.0,1014.2,5.5,24.9,1190.8,0.0,0.0,0.0,0.0,1
66835,2023-10-05T18:35:03,2023-10-05,2023-10-05,20.0,29.633,35.7,0,0,59,37.0,0.0,0.0,0.0,0.0,1014.2,5.5,24.9,1190.8,0.0,0.0,0.0,0.0,1
66836,2023-10-05T19:05:02,2023-10-05,2023-10-05,20.0,29.64,34.6,0,0,59,39.0,0.0,0.0,0.0,0.0,1014.2,5.6,24.9,1190.8,0.0,0.0,0.0,0.0,1
66837,2023-10-05T19:35:03,2023-10-05,2023-10-05,20.0,29.652,34.0,0,0,59,39.0,0.0,0.0,0.0,0.0,1014.2,5.6,24.9,1190.8,0.0,0.0,0.0,0.0,1
66838,2023-10-05T20:05:02,2023-10-05,2023-10-05,20.0,29.664,33.6,0,0,79,38.0,0.0,0.0,0.0,0.0,1014.2,5.6,24.9,1190.8,0.0,0.0,0.0,0.0,1
66839,2023-10-05T20:35:02,2023-10-05,2023-10-05,60.0,29.68,34.1,0,0,61,36.0,0.0,0.0,0.0,0.0,1014.2,5.6,24.9,1190.8,0.0,0.0,0.0,0.0,1
66840,2023-10-05T21:05:02,2023-10-05,2023-10-05,60.0,29.7,34.0,0,0,52,35.0,0.0,0.0,0.0,0.0,1014.2,5.7,24.9,1190.8,0.0,0.0,0.0,0.0,1
66841,2023-10-05T21:35:02,2023-10-05,2023-10-05,60.0,29.708,32.9,0,0,52,37.0,0.0,0.0,0.0,0.0,1014.2,5.7,24.9,1190.8,0.0,0.0,0.0,0.0,1
66842,2023-10-05T22:05:02,2023-10-05,2023-10-05,60.0,29.719,32.1,0,0,123,37.0,0.0,0.0,0.0,0.0,1014.2,5.8,24.9,1190.8,0.0,0.0,0.0,0.0,1
66843,2023-10-05T22:35:03,2023-10-05,2023-10-05,60.0,29.715,31.8,0,0,134,37.0,0.0,0.0,0.0,0.0,1014.2,5.8,24.9,1190.8,0.0,0.0,0.0,0.0,1
66844,2023-10-05T23:05:02,2023-10-05,2023-10-05,20.0,29.711,30.9,0,0,65,39.0,0.0,0.0,0.0,0.0,1014.2,5.9,24.9,1190.8,0.0,0.0,0.0,0.0,1
66845,2023-10-05T23:35:03,2023-10-05,2023-10-05,20.0,29.707,31.6,0,0,51,37.0,0.0,0.0,0.0,0.0,1014.2,5.9,24.9,1190.8,0.0,0.0,0.0,0.0,1
66846,2023-10-05T23:59:02,2023-10-05,2023-10-05,20.0,29.709,30.4,0,0,53,39.0,0.0,0.0,0.0,0.0,1014.2,5.9,24.9,1190.8,0.0,0.0,0.0,0.0,1
66847,2023-10-06T00:05:02,2023-10-06,2023-10-06,0.0,29.71,30.6,0,0,128,39.0,0.0,0.0,0.0,0.0,1014.2,0.0,30.7,1196.6,0.0,0.0,0.0,0.0,1
66848,2023-10-06T00:35:02,2023-10-06,2023-10-06,0.0,29.709,30.6,0,0,141,39.0,0.0,0.0,0.0,0.0,1014.2,0.0,30.7,1196.6,0.0,0.0,0.0,0.0,1
66849,2023-10-06T01:05:02,2023-10-06,2023-10-06,0.0,29.704,30.9,0,0,123,38.0,0.0,0.0,0.0,0.0,1014.2,0.1,30.7,1196.6,0.0,0.0,0.0,0.0,1
66850,2023-10-06T01:35:02,2023-10-06,2023-10-06,0.0,29.7,29.7,0,0,122,41.0,0.0,0.0,0.0,0.0,1014.2,0.1,30.7,1196.6,0.0,0.0,0.0,0.0,1
66851,2023-10-06T02:05:02,2023-10-06,2023-10-06,0.0,29.695,28.0,0,0,123,44.0,0.0,0.0,0.0,0.0,1014.2,0.2,30.7,1196.6,0.0,0.0,0.0,0.0,1
66852,2023-10-06T02:35:02,2023-10-06,2023-10-06,0.0,29.699,26.4,0,0,123,48.0,0.0,0.0,0.0,0.0,1014.2,0.2,30.7,1196.6,0.0,0.0,0.0,0.0,1
66853,2023-10-06T03:05:02,2023-10-06,2023-10-06,0.0,29.708,25.4,0,0,124,51.0,0.0,0.0,0.0,0.0,1014.2,0.2,30.7,1196.6,0.0,0.0,0.0,0.0,1
66854,2023-10-06T03:35:02,2023-10-06,2023-10-06,0.0,29.721,24.8,0,0,123,52.0,0.0,0.0,0.0,0.0,1014.2,0.2,30.7,1196.6,0.0,0.0,0.0,0.0,1
66855,2023-10-06T04:05:02,2023-10-06,2023-10-06,20.0,29.741,24.4,0,0,118,53.0,0.0,0.0,0.0,0.0,1014.2,0.3,30.7,1196.6,0.0,0.0,0.0,0.0,1
66856,2023-10-06T04:35:02,2023-10-06,2023-10-06,20.0,29.754,24.4,0,0,114,54.0,0.0,0.0,0.0,0.0,1014.2,0.3,30.7,1196.6,0.0,0.0,0.0,0.0,1
66857,2023-10-06T05:05:02,2023-10-06,2023-10-06,60.0,29.771,23.7,0,0,114,55.0,0.0,0.0,0.0,0.0,1014.2,0.3,30.7,1196.6,0.0,0.0,0.0,0.0,1
66858,2023-10-06T05:35:02,2023-10-06,2023-10-06,60.0,29.781,23.3,0,0,114,57.0,0.0,7.0,0.0,0.0,1014.2,0.3,30.7,1196.6,0.0,0.0,0.0,0.0,1
66859,2023-10-06T06:05:03,2023-10-06,2023-10-06,60.0,29.806,23.4,0,0,114,58.0,0.0,67.0,0.0,0.0,1014.2,0.3,30.7,1196.6,0.0,0.0,0.0,0.0,1
66860,2023-10-06T06:35:03,2023-10-06,2023-10-06,60.0,29.819,26.8,0,0,113,52.0,0.0,204.0,0.0,0.0,1014.2,0.3,30.7,1196.6,0.0,0.0,0.0,0.0,1
66861,2023-10-06T07:05:03,2023-10-06,2023-10-06,60.0,29.836,28.8,0,0,45,50.0,0.0,341.0,0.0,0.0,1014.2,0.5,30.7,1196.6,0.0,0.0,0.0,0.0,1
66862,2023-10-06T07:35:02,2023-10-06,2023-10-06,60.0,29.84,30.6,0,0,341,48.0,0.0,469.0,0.0,0.0,1014.2,0.5,30.7,1196.6,0.0,0.0,0.0,0.0,1
66863,2023-10-06T08:05:02,2023-10-06,2023-10-06,60.0,29.846,30.8,0,0,49,51.0,0.0,594.0,0.0,0.0,1014.2,0.8,30.7,1196.6,0.0,0.0,0.0,0.0,1
66864,2023-10-06T08:35:02,2023-10-06,2023-10-06,60.0,29.844,31.7,0,0,317,51.0,0.0,719.0,0.0,0.0,1014.2,0.8,30.7,1196.6,0.0,0.0,0.0,0.0,1
66865,2023-10-06T09:05:03,2023-10-06,2023-10-06,20.0,29.845,32.2,0,0,43,51.0,0.0,823.0,0.0,0.0,1014.2,1.2,30.7,1196.6,0.0,0.0,0.0,0.0,1
66866,2023-10-06T09:35:02,2023-10-06,2023-10-06,20.0,29.841,32.5,0,0,141,50.0,0.0,914.0,0.0,0.0,1014.2,1.2,30.7,1196.6,0.0,0.0,0.0,0.0,1
66867,2023-10-06T10:05:02,2023-10-06,2023-10-06,0.0,29.823,33.0,0,0,123,48.0,0.0,977.0,0.0,0.0,1014.2,1.9,30.7,1196.6,0.0,0.0,0.0,0.0,1
66868,2023-10-06T10:35:02,2023-10-06,2023-10-06,236.0,29.81,34.2,0,0,48,46.0,0.0,1032.0,0.0,0.0,1014.2,1.9,30.7,1196.6,0.0,0.0,0.0,0.0,1
66869,2023-10-06T11:05:02,2023-10-06,2023-10-06,236.0,29.794,34.8,0,0,83,44.0,0.0,1065.0,0.0,0.0,1014.2,2.6,30.7,1196.6,0.0,0.0,0.0,0.0,1
66870,2023-10-06T11:35:03,2023-10-06,2023-10-06,196.0,29.778,36.4,0,0,78,42.0,0.0,1021.0,0.0,0.0,1014.2,2.6,30.7,1196.6,0.0,0.0,0.0,0.0,1
66871,2023-10-06T12:05:02,2023-10-06,2023-10-06,196.0,29.761,36.9,0,0,35,39.0,0.0,1085.0,0.0,0.0,1014.2,3.3,30.7,1196.6,0.0,0.0,0.0,0.0,1
66872,2023-10-06T12:35:02,2023-10-06,2023-10-06,196.0,29.736,37.6,0,0,142,38.0,0.0,1048.0,0.0,0.0,1014.2,3.3,30.7,1196.6,0.0,0.0,0.0,0.0,1
66873,2023-10-06T13:05:02,2023-10-06,2023-10-06,196.0,29.719,37.3,0,0,73,36.0,0.0,990.0,0.0,0.0,1014.2,4.0,30.7,1196.6,0.0,0.0,0.0,0.0,1
66874,2023-10-06T13:35:03,2023-10-06,2023-10-06,196.0,29.703,39.5,0,0,214,32.0,0.0,933.0,0.0,0.0,1014.2,4.0,30.7,1196.6,0.0,0.0,0.0,0.0,1
66875,2023-10-06T14:05:02,2023-10-06,2023-10-06,196.0,29.691,39.6,0,0,68,30.0,0.0,823.0,0.0,0.0,1014.2,4.7,30.7,1196.6,0.0,0.0,0.0,0.0,1
66876,2023-10-06T14:35:02,2023-10-06,2023-10-06,196.0,29.677,39.7,0,0,135,30.0,0.0,664.0,0.0,0.0,1014.2,4.7,30.7,1196.6,0.0,0.0,0.0,0.0,1
66877,2023-10-06T15:05:02,2023-10-06,2023-10-06,196.0,29.665,40.4,0,0,233,28.0,0.0,603.0,0.0,0.0,1014.2,5.2,30.7,1196.6,0.0,0.0,0.0,0.0,1
